-1	-50484	31013	37006	39004	45004	2	1	1
-1	-50468	31013	37006	39003	45004	2	1	1
-1	-50212	31013	37005	39003	45004	2	1	1
-1	-50211	31013	37005	39003	45003	2	1	1
-1	-50195	31013	37005	39002	45003	2	1	1
-1	-50194	31013	37005	39002	45002	2	1	1
-1	-49938	31013	37004	39002	45002	2	1	1
-1	-49922	31013	37004	39001	45002	2	1	1
-1	-49921	31013	37004	39001	45001	2	1	1
-1	-46678	31012	37007	39006	45006	2	1	1
-1	-46662	31012	37007	39005	45006	2	1	1
-1	-46661	31012	37007	39005	45005	2	1	1
-1	-46405	31012	37006	39005	45005	2	1	1
-1	-46389	31012	37006	39004	45005	2	1	1
-1	-46388	31012	37006	39004	45004	2	1	1
-1	-46132	31012	37005	39004	45004	2	1	1
-1	-46116	31012	37005	39003	45004	2	1	1
-1	-46115	31012	37005	39003	45003	2	1	1
-1	-46099	31012	37005	39002	45003	2	1	1
-1	-45843	31012	37004	39002	45003	2	1	1
-1	-45842	31012	37004	39002	45002	2	1	1
-1	-45826	31012	37004	39001	45002	2	1	1
-1	-45825	31012	37004	39001	45001	2	1	1
-1	-42292	31011	37006	39004	45004	2	1	1
-1	-42036	31011	37005	39004	45004	2	1	1
-1	-42020	31011	37005	39003	45004	2	1	1
-1	-42019	31011	37005	39003	45003	2	1	1
-1	-42003	31011	37005	39002	45003	2	1	1
-1	-41763	31011	37004	39003	45003	2	1	1
-1	-41747	31011	37004	39002	45003	2	1	1
-1	-41746	31011	37004	39002	45002	2	1	1
-1	-41730	31011	37004	39001	45002	2	1	1
-1	-41474	31011	37003	39001	45002	2	1	1
-1	-41473	31011	37003	39001	45001	2	1	1
-1	-37651	31010	37004	39002	45003	2	1	1
-1	-37650	31010	37004	39002	45002	2	1	1
-1	-37634	31010	37004	39001	45002	2	1	1
-1	-37378	31010	37003	39001	45002	2	1	1
